idx,threshold,set,source,label_true,label_pred,cost_usd,tokens,genre
283,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
284,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
285,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
286,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
287,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
288,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
289,0.9,mismatched,encoder,entailment,neutral,0.0,0,nineeleven
290,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
291,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
292,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
293,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
294,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
295,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
296,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
297,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
298,0.9,mismatched,api,neutral,neutral,0.0003775,148,facetoface
299,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
300,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
301,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
302,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
303,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
304,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
305,0.9,mismatched,encoder,entailment,neutral,0.0,0,oup
306,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
307,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
308,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
309,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
310,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
311,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
312,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
313,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
314,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
315,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
316,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
317,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
318,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
319,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
320,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
321,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
322,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
323,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
324,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
325,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
326,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
327,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
328,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
329,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
330,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
331,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
332,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
333,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
334,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
335,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
336,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
337,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
338,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
339,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
340,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
341,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
342,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
343,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
344,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
345,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
346,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
347,0.9,mismatched,encoder,neutral,neutral,0.0,0,letters
348,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
349,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
350,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
351,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
352,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
353,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
354,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
355,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
356,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
357,0.9,mismatched,api,neutral,neutral,0.00034,133,nineeleven
358,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
359,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
360,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
361,0.9,mismatched,encoder,contradiction,entailment,0.0,0,oup
362,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
363,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
364,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
365,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
366,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
367,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
368,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
369,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
370,0.9,mismatched,encoder,entailment,neutral,0.0,0,letters
371,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,oup
372,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,facetoface
373,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
374,0.9,mismatched,encoder,neutral,neutral,0.0,0,nineeleven
375,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
376,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
377,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
378,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
379,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,nineeleven
380,0.9,mismatched,encoder,neutral,contradiction,0.0,0,oup
381,0.9,mismatched,encoder,neutral,neutral,0.0,0,facetoface
382,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
383,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
384,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
385,0.9,mismatched,encoder,entailment,entailment,0.0,0,letters
386,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
387,0.9,mismatched,api,contradiction,contradiction,0.0003775,142,verbatim
388,0.9,mismatched,encoder,entailment,entailment,0.0,0,facetoface
389,0.9,mismatched,encoder,entailment,entailment,0.0,0,verbatim
390,0.9,mismatched,encoder,entailment,entailment,0.0,0,oup
391,0.9,mismatched,encoder,neutral,neutral,0.0,0,verbatim
392,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
393,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
394,0.9,mismatched,encoder,entailment,entailment,0.0,0,nineeleven
395,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,verbatim
396,0.9,mismatched,encoder,contradiction,contradiction,0.0,0,letters
397,0.9,mismatched,encoder,neutral,entailment,0.0,0,letters
398,0.9,mismatched,encoder,neutral,neutral,0.0,0,oup
399,0.9,mismatched,encoder,contradiction,neutral,0.0,0,verbatim
