idx,prompt,model,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd,reasoning_tokens
51,P2_zero_shot_def,gpt5,matched,"A conventional siege was useless against such a seemingly impregnable rock, however, and with so much food and water the Zealots could not be starved into submission.","Eventually, the besieging soldiers had to give up and go home.",travel,neutral,neutral,neutral,113,202,315,0.00921,192
52,P2_zero_shot_def,gpt5,matched,i've even heard of some people being sexually abused,Some people are sexually abused.,telephone,entailment,neutral,neutral,80,202,282,0.00888,192
53,P2_zero_shot_def,gpt5,matched,Duke William returned from his conquest of England to attend the consecration of Notre-Dame in 1067.,Duke William failed to attend the consecration of Notre-Dame.,travel,contradiction,contradiction,contradiction,99,268,367,0.01171,256
54,P2_zero_shot_def,gpt5,matched,Diets for men in their prime,A plan to keep men fat.,fiction,contradiction,neutral,neutral,79,202,281,0.008870000000000001,192
55,P2_zero_shot_def,gpt5,matched,so you know it's something we we have tried to help but yeah,We did what we could to help.,telephone,entailment,neutral,neutral,86,266,352,0.0115,256
56,P2_zero_shot_def,gpt5,matched,"Be of good cheer,","Be of good cheer, for beer time is near.",slate,neutral,neutral,neutral,80,138,218,0.00632,128
57,P2_zero_shot_def,gpt5,matched,well what is it,Don't tell me about it.,telephone,contradiction,neutral,neutral,75,266,341,0.01139,256
58,P2_zero_shot_def,gpt5,matched,"Indeed, said San'doro.","Indeed, they said.",fiction,entailment,neutral,neutral,76,522,598,0.02164,512
59,P2_zero_shot_def,gpt5,matched,and so i have really enjoyed that but but there are i do have friends that watch programs like they want to see a particular program and they are either home watching it or definitely recording it they have some programs that they won't miss,What programs do your friends like to watch?,telephone,neutral,neutral,neutral,119,394,513,0.01695,384
60,P2_zero_shot_def,gpt5,matched,"Prior to 1986, the United States had been a net creditor because its holdings of foreign assets exceeded foreign holdings of U.S. assets.","For many, this was considered the best position the US had ever been in financially.",government,neutral,neutral,neutral,110,74,184,0.00406,64
61,P2_zero_shot_def,gpt5,matched,they take the football serious,Football is important to them.,telephone,entailment,entailment,entailment,76,204,280,0.00892,192
62,P2_zero_shot_def,gpt5,matched,"The book is a parody of Bartlett's , serving up quotes from Lincoln, Jefferson, and Roger Rosenblatt with equal pomposity.",The book has quotes from various people including Lincoln and Jefferson.,slate,entailment,entailment,entailment,103,140,243,0.0066300000000000005,128
63,P2_zero_shot_def,gpt5,matched,"Part of the reason for the difference in pieces per possible delivery may be due to the fact that five percent of possible residential deliveries are businesses, and it is thought, but not known, that a lesser percentage of possible deliveries on rural routes are businesses.","We all know that the reason for a lesser percentage of possible deliveries on rural routes being businesses, is because of the fact that people prefer living in cities rather than rural areas.",government,neutral,neutral,neutral,149,394,543,0.01725,384
64,P2_zero_shot_def,gpt5,matched,"Most recently, GAO reviewed activities of the White House China Trade Relations Working Group, which was established at the request of President Clinton in the exercise of his Constitutional powers.",President Clinton wasn't exercising his Constitutional powers when he made the request.,government,contradiction,contradiction,contradiction,111,76,187,0.00415,64
65,P2_zero_shot_def,gpt5,matched,CHAPTER 6: HUMAN CAPITAL,Human capital includes the workforce.,government,neutral,neutral,neutral,78,74,152,0.00374,64
66,P2_zero_shot_def,gpt5,matched,"It is the official solution, Liq. ",This is officially the solution.,fiction,entailment,entailment,entailment,80,332,412,0.01408,320
67,P2_zero_shot_def,gpt5,matched,"This is an excerpt from the voice-over credo read in the opening credits for the new UPN series Star  Pitiful Helpless Giant , starring former Secretary of State George Shultz.",Star Pitiful Helpless Giant is a show on UPN about politics.,slate,neutral,neutral,neutral,116,330,446,0.01436,320
68,P2_zero_shot_def,gpt5,matched,"Also, I will be assuming that the 6.0a cost of the Postal Service to take the mail from basic to workshared condition is constant as limited quantities of mail move back and forth between basic and workshared.",I will make no assumptions about the costs to the postal service.,government,contradiction,contradiction,contradiction,122,140,262,0.00682,128
69,P2_zero_shot_def,gpt5,matched,You'll find galleries in all the major towns and in some of the smaller villages.,The major towns have banned the existence of galleries.,travel,contradiction,contradiction,contradiction,90,76,166,0.00394,64
70,P2_zero_shot_def,gpt5,matched,"Similarly, OIM revised the electronic Grant Renewal Application to accommodate new information sought by LSC and to ensure greater ease for users.",Changes were made to the Grant Renewal Application to provide extra information to the LSC.,government,entailment,entailment,entailment,107,268,375,0.01179,256
71,P2_zero_shot_def,gpt5,matched,um-hum what is your worst then,Then what is your worst?,telephone,entailment,entailment,entailment,79,204,283,0.008950000000000001,192
72,P2_zero_shot_def,gpt5,matched,Slate 's Joseph Nocera.,Nocera works for Slate.,slate,entailment,neutral,neutral,79,906,985,0.03703,896
73,P2_zero_shot_def,gpt5,matched,That's an opportunity that very few people have had.,Pretty much everyone has that opportunity. ,government,contradiction,contradiction,contradiction,82,524,606,0.02178,512
74,P2_zero_shot_def,gpt5,matched,Cybernetics had always been Derry's passion.,Derry had a passion for cybernetics.,fiction,entailment,entailment,entailment,85,140,225,0.00645,128
75,P2_zero_shot_def,gpt5,matched,"Consistent with GAO's Congressional Protocols, GAO will then offer the requester(s) a draft of the product that is with the agency for comment.",The agency received a draft of the product from the GAO.,government,entailment,entailment,entailment,109,1164,1273,0.04765,1152
76,P2_zero_shot_def,gpt5,matched,"Merrion Square West, Dublin 2.","Merrion Square East, Dublin 2.",travel,contradiction,neutral,neutral,82,266,348,0.01146,256
77,P2_zero_shot_def,gpt5,matched,that's neat just supervised more or less than anything and security i guess for them,They just supervise people.,telephone,entailment,neutral,neutral,85,394,479,0.01661,384
78,P2_zero_shot_def,gpt5,matched,"Although this award will now be handed out annually, Bailey was selected for several years of his commitment.","Bailey may have won several times, but it was a humbling experience each time the award was given to him.",government,neutral,neutral,neutral,107,714,821,0.02963,704
79,P2_zero_shot_def,gpt5,matched,um yeah that sounds kind of neat uh is location at all important to you like you know how far it is from your house or whatever,Location doesn't matter to some people but it may matter to you I don't know. ,telephone,neutral,neutral,neutral,109,394,503,0.01685,384
80,P2_zero_shot_def,gpt5,matched,"A chancy road winding up to the 475-metre (1,560-foot) summit is likely to test the engine and suspension of your car, as well as your own persistence.",It is a short and easy trip to get to the summit.,travel,contradiction,contradiction,contradiction,115,332,447,0.01443,320
81,P2_zero_shot_def,gpt5,matched,"This tourist heartland is also home to 100,000 Jamaicans who live in the hills surrounding the town.",Beautiful white beaches are the reason this town is so popular with tourists.,travel,neutral,neutral,neutral,101,138,239,0.006529999999999999,128
82,P2_zero_shot_def,gpt5,matched,because we don't always read the newspaper sometimes it just sits around for a while and then we just chuck it,Sometimes we throw the newspaper away without reading it.,telephone,entailment,entailment,entailment,96,140,236,0.00656,128
83,P2_zero_shot_def,gpt5,matched,"In the 1980s, and as late as 1994, a major Republican theme was a sort of taunting, nyah-nyah populism.","For almost a decade, the main Republican theme was some form of populism.",slate,entailment,neutral,neutral,114,906,1020,0.037380000000000004,896
84,P2_zero_shot_def,gpt5,matched,but how do you know  the good from the bad,Why care if it's good or bad?,telephone,contradiction,neutral,neutral,84,330,414,0.01404,320
85,P2_zero_shot_def,gpt5,matched,"A funny place for a piece of brown paper, I mused. ","I looked down at my desk, which was a mess, as usual, and had some white and brown papers on it.",fiction,neutral,neutral,neutral,104,202,306,0.00912,192
86,P2_zero_shot_def,gpt5,matched,"Up here, gazing out at strikingly lush mountains, you may find yourself higher than the clouds, which adds to the extraordinarily eerie atmosphere of the place.","Down here, you can see the gold mines from the old explorers, you are way lower than the sea level, so be careful.",travel,contradiction,neutral,neutral,123,330,453,0.01443,320
87,P2_zero_shot_def,gpt5,matched,"approaches for setting different requirements for sources that pose different levels of hazard (tiering); worst-case releases and other hazard assessment issues; accident information reporting; public participation; inherently safer approaches; and implementation and integration of section 112(r) with state programs, particularly state air permitting programs.",There are no hazards and therefore aren't any different requirements.,government,contradiction,contradiction,contradiction,132,140,272,0.00692,128
88,P2_zero_shot_def,gpt5,matched,The census of 1931 served as an alarm signal for the Malay national consciousness.,The 1931 Malay census was an alarm bell.,travel,entailment,entailment,entailment,92,716,808,0.02956,704
89,P2_zero_shot_def,gpt5,matched,"The NYT , in its front-page coverage, says the plane was flying far lower than the rules for training missions allow.","According to the NYT, training missions did not allow planes to fly that low. ",slate,entailment,entailment,entailment,107,140,247,0.00667,128
90,P2_zero_shot_def,gpt5,matched,Five minutes later she smiled contentedly at her reflection in the glass.,She was looking at her reflection in the rearview mirror of her car.,fiction,neutral,neutral,neutral,93,74,167,0.0038900000000000002,64
