idx,prompt,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
36,P4_few_shot_cot,mismatched,"Essentially, random fluctuation in demand cannot be explained by trends, seasonality, cyclicality, or other factors like advertising and new product introduction.",Retailers would like to be able to explain every fluctuation in demand.,oup,neutral,neutral,neutral,163,1,164,0.0004175
37,P4_few_shot_cot,mismatched,"Yeah, it did because I know people from Charlotte now that went to like, not to slam Providence because I like a lot of those people, but they like have like so many like stereotypes of people because they don't know anybody.",The Providence is a great place to get steak.,facetoface,neutral,neutral,neutral,175,1,176,0.0004475
38,P4_few_shot_cot,mismatched,"We classify the SKUs into three  those with high demand (averaging 5,700 units a week) and low demand variation (Cv=0.6), those with medium demand (averaging 3,000 units a week) and medium demand variation (Cv=0.7), and those with low demand (averaging 1,300 units a week) and high demand variation (Cv= 1.3).","There is no possible way to classify SKUs, they only have one class.",oup,contradiction,contradiction,contradiction,223,3,226,0.0005875
39,P4_few_shot_cot,mismatched,"Older preschoolers realize that people's beliefs, not just their desires, aect their behavior.",Older preschoolers know people's beliefs affect their behavior when they are angry.,oup,neutral,neutral,neutral,151,1,152,0.0003875
40,P4_few_shot_cot,mismatched,"Chapters 13 through 15 examine the channel as a whole, from global, private-performance, and public-policy perspectives.",Private-performance is more heavily monitored than the others.,oup,neutral,neutral,neutral,153,1,154,0.0003925
41,P4_few_shot_cot,mismatched,"It ill behooves me, excoriated recently as enamored of the  cheap larf,  to criticize Safire's arch puns, which permeate' enliven  is probably the word his editor would use'his articles, but I find some kinds of humor unsuitable for reading, however they might evoke a chuckle when uttered viva voce .  A handful of examples, from the book at ","I think Safire's puns are humorous, but are more suited to the spoken word than text.",verbatim,entailment,entailment,entailment,224,3,227,0.0005899999999999
42,P4_few_shot_cot,mismatched,When are you going to that?,Are you going to that place after dinner time?,facetoface,neutral,neutral,neutral,136,1,137,0.00035
43,P4_few_shot_cot,mismatched,"Top-down  an apex of professors and doctors buttressed by the holders of college degrees (many of them lower-level administrators, teachers, and researchers within the system).",An apex of professors and doctors that hold college degrees. ,verbatim,entailment,entailment,entailment,164,3,167,0.00044
44,P4_few_shot_cot,mismatched,"So, what I am going to ask you is what was your philosophy behind that?","I do not want to discuss that with you, ever. ",facetoface,contradiction,neutral,neutral,149,1,150,0.0003825
45,P4_few_shot_cot,mismatched,"Of course it can't be published because all those things are copyrighted, but my mother made up the story and I thought it was very nice and I still have it, uh, handwritten, uh, in our file here.",My mother wanted to publish it before finding out it is copyrighted.,facetoface,neutral,neutral,neutral,176,1,177,0.00045
46,P4_few_shot_cot,mismatched,"In part, that is attributable to the designation of his correspondents, who keep him informed on language that is not within earshot, as the  Lexicographic Irregulars,  an amusing reference the first time or two it was used but now beginning to cloy.",The designation of the correspondents has become repetitive and cliche.,verbatim,entailment,entailment,entailment,188,3,191,0.0005
47,P4_few_shot_cot,mismatched,"The history, culture, and body of beliefs from which Bin Ladin has shaped and spread his message are largely unknown to many Americans.","Many Americans do not know the history, culture and body of beliefs Bin Ladin has used for his message, however they are more than willing to dissect it and find out.",nineeleven,neutral,neutral,neutral,181,1,182,0.0004625
48,P4_few_shot_cot,mismatched,We are returning to the airport.,We will be going back to where the flight departed from.,nineeleven,entailment,entailment,entailment,138,3,141,0.000375
49,P4_few_shot_cot,mismatched,Everything will be okay.,Everything is not ok.,nineeleven,contradiction,contradiction,contradiction,129,3,132,0.0003525
50,P4_few_shot_cot,mismatched,Carnegie also describes namma-holes and soaks as sources of water.,Soaks and gnamma-holes are not considered to sources of water.,verbatim,contradiction,contradiction,contradiction,150,3,153,0.000405
51,P4_few_shot_cot,mismatched,"The most up-to-date versions of automatic-cutting equipment, including the GERBERcutter, are even more effective.",The GERBERcutter is not the most effective version of automatic-cutting equipment.,oup,neutral,contradiction,contradiction,160,3,163,0.00043
52,P4_few_shot_cot,mismatched,"Feckless ' spiritless, helpless, futile 'is given in all my desk dictionaries, but only Chambers has feck (nice to see a lost positive found), which comes from effect through vowel-loss and is defined as  efficacy  or  quality. ",The word effect originates from the word feck through vowel-loss.,verbatim,entailment,contradiction,contradiction,185,3,188,0.0004925
53,P4_few_shot_cot,mismatched,"While this was being discussed by executives at FAA headquarters, the Command Center ordered one at 9:25.",The Command Center ordered one at 9:25 PM.,nineeleven,entailment,neutral,neutral,153,1,154,0.0003925
54,P4_few_shot_cot,mismatched,A valuable seven-week course called COPES [Community Orientation for Expatriate Spouses] introduces the non-employed spouse to day-to-day life and opportunities in central Indiana.,COPES is a seven week course that informs and trains the non-employed spouses.,letters,entailment,entailment,entailment,170,3,173,0.000455
55,P4_few_shot_cot,mismatched,"We use terms like Neanderthal Man, Peking Man , etc., without believing for a moment that there were no Neanderthal or Peking women (leaving aside Peking Toms).",People consider calling Neanderthal Man a sexist term as it doesn't include women,verbatim,neutral,neutral,neutral,175,1,176,0.0004475
56,P4_few_shot_cot,mismatched,The account description written in 1971 for the Ralph E. McDonald/Pedodontic Fund states Expenditures of the fund shall be approved by the fund committee of six.,Expenditures of the fund have to be approved by a committee of six.,letters,entailment,entailment,entailment,172,3,175,0.00046
57,P4_few_shot_cot,mismatched,Please join us as we continue to rebuild this historic neighborhood into a place of pride and community strength.,We will continue to rebuild the historic neighborhood and reduce the violence we've dealt with lately.,letters,neutral,neutral,neutral,156,1,157,0.0004
58,P4_few_shot_cot,mismatched,There you are.,I don't know where you are.,verbatim,contradiction,contradiction,contradiction,130,3,133,0.000355
59,P4_few_shot_cot,mismatched,What were your least favorite parts of the story?,Which parts of the story did you love the most?,facetoface,contradiction,contradiction,contradiction,140,3,143,0.00038
60,P4_few_shot_cot,mismatched, By the year 2000.,By the 21st century.,verbatim,entailment,neutral,neutral,134,1,135,0.000345
61,P4_few_shot_cot,mismatched,"I picture muskrats wallowing about in the mire and paddling sluggishly through the water, but I wouldn't call that rambling.",The muskrats were an uncommon sight and an even more uncommon thing to discuss.,verbatim,neutral,neutral,neutral,164,1,165,0.00042
62,P4_few_shot_cot,mismatched,"That same while that I was there at my brother's, we went to look for, the people who owned land, to see if they would give me, pasture land for the animals.",The landlord called the cops on us for trespassing on their land. ,facetoface,contradiction,neutral,neutral,172,1,173,0.00044
63,P4_few_shot_cot,mismatched,"If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now.",We need to use the right balance of discipline and praise with these special children. ,letters,neutral,neutral,neutral,164,1,165,0.00042
64,P4_few_shot_cot,mismatched,Uh she had a big garage that was separate from the house and almost bigger than the house it was almost like it was a barn.,The garage she had was nearly as big as her home.,facetoface,entailment,entailment,entailment,158,3,161,0.000425
