idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
464,v3_deberta_gpt4o_32shot,0.9,matched,The Wall Street Journal Business Bulletin has a fact that dramatizes how profoundly well-off this country is--Americans throw out approximately 12 percent of the stuff they buy at the supermarket.,Americans just throw away 12 percent of what they buy at foreign supermarkets.,slate,neutral,neutral,encoder,0.9968662858009338,0,0.0
465,v3_deberta_gpt4o_32shot,0.9,matched,It's absurd but I can't help it. Sir James nodded again.,"Sir James thinks it's absurd to feel this way, but can't shake the feeling.",fiction,neutral,neutral,api,0.697711706161499,1614,0.0040425
466,v3_deberta_gpt4o_32shot,0.9,matched,He reverted to his former point of view.,He had new views.,fiction,contradiction,contradiction,encoder,0.9985138773918152,0,0.0
467,v3_deberta_gpt4o_32shot,0.9,matched,The Palace of Jahangir is built around a square court with arches.,There is a court with arches in the Palace of Jahangir.,travel,entailment,entailment,encoder,0.9968834519386292,0,0.0
468,v3_deberta_gpt4o_32shot,0.9,matched,"At the time of publication, this document, along with other publications pertaining to information security, was available on NIST's Computer Security Resource Clearinghouse internet page at //csrc.nist.gov/publications.html.",The document and other security information was on NIST's webpage.,government,entailment,entailment,encoder,0.9977025389671326,0,0.0
469,v3_deberta_gpt4o_32shot,0.9,matched,Since his death it has been transformed into the Bob Marley Museum and carefully managed by the Marley family to protect the memory of his life.,The museum contains works from other members of the Marley family.,travel,neutral,neutral,encoder,0.9997625946998596,0,0.0
470,v3_deberta_gpt4o_32shot,0.9,matched,"Also, why Princess Di was like President  The public cared more about her empathy than about her actions.",They scared more about empathy than actions.,slate,entailment,contradiction,api,0.6488872766494751,1616,0.0040625
471,v3_deberta_gpt4o_32shot,0.9,matched,Brit  Now that would be a good debate!,They would debate well.,slate,entailment,entailment,encoder,0.9862293004989624,0,0.0
472,v3_deberta_gpt4o_32shot,0.9,matched,"I feel, though, that I should like to point out to you once more the risks you are running, especially if you pursue the course you indicate.",I do not think that you understand the risks you are taking.,fiction,entailment,neutral,encoder,0.9881986379623412,0,0.0
473,v3_deberta_gpt4o_32shot,0.9,matched,"Founded by Alexander the Great on the Mediterranean coast in 322 b.c. , Alexandria was capital of Egypt during the Ptolemaic era.",Alexandria was founded more than 100 years after the great wars of the 5th century b.c.,travel,contradiction,neutral,encoder,0.9965014457702636,0,0.0
474,v3_deberta_gpt4o_32shot,0.9,matched,other side that's a good idea,Only after we finish the first side.,telephone,neutral,neutral,encoder,0.9290384650230408,0,0.0
475,v3_deberta_gpt4o_32shot,0.9,matched,Lydians and Persians,Lydians and Persians were friendly nations.,travel,neutral,neutral,encoder,0.9992664456367492,0,0.0
476,v3_deberta_gpt4o_32shot,0.9,matched,At the pictures the crooks always have a restoorant in the Underworld.,They were not always crooks.,fiction,neutral,neutral,encoder,0.9976982474327089,0,0.0
477,v3_deberta_gpt4o_32shot,0.9,matched,"Recently, however, I have settled down and become decidedly less experimental.","I am still as experimental as ever, and I am always on the move.",slate,contradiction,contradiction,encoder,0.9999749660491944,0,0.0
478,v3_deberta_gpt4o_32shot,0.9,matched,GAO's Web site (www.gao.gov) contains abstracts and full-text files ofcurrent reports and testimony and an expanding archive of older products.,The GAO's website can be found at www.goa.gov,government,entailment,entailment,encoder,0.9964737296104432,0,0.0
479,v3_deberta_gpt4o_32shot,0.9,matched,uh-huh i i thought they did an excellent job of actually aging the person you know from when he was a little kid to little older to little older to except the last the very last you know the last person the last actor that played the kid,"Yeah they did a great job with making that person grow old from 5 to 20 years old, except that last part, you totally knew who that actor was.",telephone,entailment,neutral,encoder,0.9975332021713256,0,0.0
480,v3_deberta_gpt4o_32shot,0.9,matched,yep because it's when it's self propelled it's heavy yeah,it's very light when it's self propelled,telephone,contradiction,contradiction,encoder,0.9999258518218994,0,0.0
481,v3_deberta_gpt4o_32shot,0.9,matched,"Of the four main buildings, all of them whitewashed and decorated with bright painted sculptures, the first is where the worshippers bring offerings of flowers and fruit, the second is for sacred dances, and the third for viewing the divine effigies, which are enshrined in the sanctum of the fourth and tallest edifice.",Each building has a significance to their worship.,travel,entailment,entailment,encoder,0.9790937304496764,0,0.0
482,v3_deberta_gpt4o_32shot,0.9,matched,"Keep your eyes open for Renaissance details, grand doorways, and views into lovely courtyards.",The Renaissance features are very easy to notice.,travel,neutral,neutral,encoder,0.9987173080444336,0,0.0
483,v3_deberta_gpt4o_32shot,0.9,matched,"As a result of these procedures, the Department estimates an annual net savings of $545 million.",An annual net savings of $545 million has been estimated by the Department.,government,entailment,entailment,encoder,0.9985583424568176,0,0.0
484,v3_deberta_gpt4o_32shot,0.9,matched,"That drawer was an unlocked one, as he had pointed out, and he submitted that there was no evidence to prove that it was the prisoner who had concealed the poison there. ",There was no evidence to suggest that the prisoner tried to hide the poison in the unlocked drawer.,fiction,entailment,entailment,encoder,0.9981082677841188,0,0.0
485,v3_deberta_gpt4o_32shot,0.9,matched,"He was of two minds, one reveled in the peace of this village.",The village was full of violence.,fiction,contradiction,contradiction,encoder,0.99991774559021,0,0.0
486,v3_deberta_gpt4o_32shot,0.9,matched,The disorder hardly seemed to exist before the stimulant Ritalin came along.,The disorder didn't seem to be as common when Ritalin wasn't around. ,slate,entailment,entailment,encoder,0.9976837635040284,0,0.0
487,v3_deberta_gpt4o_32shot,0.9,matched,"In the 1980s, and as late as 1994, a major Republican theme was a sort of taunting, nyah-nyah populism.",The Republicans changed their theme after 1995.,slate,neutral,neutral,encoder,0.997252881526947,0,0.0
488,v3_deberta_gpt4o_32shot,0.9,matched,You'll even be able to consult a traditional herbalist to cure your ailments.,Traditional herbalist are better than regular doctors.,travel,neutral,neutral,encoder,0.999226450920105,0,0.0
489,v3_deberta_gpt4o_32shot,0.9,matched,Accusations of corruption among officials in Rao's administration in 1995 also paved the way for a comeback.,The administration of Rao in general was profoundly corrupt.,travel,neutral,neutral,encoder,0.9973583817481996,0,0.0
490,v3_deberta_gpt4o_32shot,0.9,matched,Bork shuddered.,Bork shivered.,fiction,entailment,entailment,encoder,0.9980180263519288,0,0.0
491,v3_deberta_gpt4o_32shot,0.9,matched,oh of course,Of course,telephone,entailment,entailment,encoder,0.9848624467849731,0,0.0
492,v3_deberta_gpt4o_32shot,0.9,matched,in you know just dealing with the customer maybe that's there only reason why they don't it'd seem like they'd just put a little barrel out there and say it pour here and go on  we'll take your money,I do not deal with customers well.,telephone,neutral,contradiction,encoder,0.9691938161849976,0,0.0
493,v3_deberta_gpt4o_32shot,0.9,matched,uh-huh so do you have to get a shade tolerant grass is that what you're,All grass seed needs full sun to grow.,telephone,contradiction,contradiction,encoder,0.99982351064682,0,0.0
494,v3_deberta_gpt4o_32shot,0.9,matched,"His diet was of wheaten bread,",He ate mostly carbohydrates in the form of bread.,slate,entailment,neutral,api,0.8148568868637085,1603,0.004015
495,v3_deberta_gpt4o_32shot,0.9,matched,well um i uh exercise regularly i work at a university and i swim almost everyday,I am a fit person with 1.4% body fat.,telephone,neutral,neutral,encoder,0.999433934688568,0,0.0
496,v3_deberta_gpt4o_32shot,0.9,matched,but i think that's probably a good idea,That's definitely a terrible idea.,telephone,contradiction,contradiction,encoder,0.9999796152114868,0,0.0
497,v3_deberta_gpt4o_32shot,0.9,matched,"It was a splendid life ”I loved it."" There was a smile on her face, and her head was thrown back. ",There were many people listening to her.,fiction,neutral,neutral,encoder,0.9996004700660706,0,0.0
498,v3_deberta_gpt4o_32shot,0.9,matched,yeah and crawl through it,I understand that I have to crawl through,telephone,entailment,entailment,encoder,0.9725927114486694,0,0.0
499,v3_deberta_gpt4o_32shot,0.9,matched,There are certain categories of control activities that are common to all agencies.,Control activities such as safe business practices are universally common across all agencies.,government,neutral,neutral,encoder,0.9996121525764464,0,0.0
500,v3_deberta_gpt4o_32shot,0.9,matched,To reach Old Cairo take the Nile River Bus from the jetty near the Ramses Hilton hotel; it will drop you at the terminus of Masr El-Qadeema; or take the Cairo metro line 1 to Mari Girgis Station.,You can get to Old Cairo by taking the Nile River Bus. ,travel,entailment,entailment,encoder,0.9985272884368896,0,0.0
501,v3_deberta_gpt4o_32shot,0.9,matched,oh yeah IBM uh i mean uh a lot of people use human factors folks but IBM is what i'm looking at right now,I'm looking at IBM right now but I've looked at tons of other things.,telephone,neutral,neutral,encoder,0.996792733669281,0,0.0
502,v3_deberta_gpt4o_32shot,0.9,matched,yeah well are you you with TI,Yes well are you affiliated with TI?,telephone,entailment,entailment,encoder,0.996953010559082,0,0.0
503,v3_deberta_gpt4o_32shot,0.9,matched,"In a further role reversal, Gingrich may have positioned himself to fill it.",Gingrich may fill the position. ,slate,entailment,entailment,encoder,0.9977327585220336,0,0.0
504,v3_deberta_gpt4o_32shot,0.9,matched,I turned a curve and I was just in time to see him ring the bell and get admitted to the house.,"By the time I turned the curve I was too late to see him admitted into the house, and could only hear the bell.",fiction,contradiction,contradiction,encoder,0.9999616146087646,0,0.0
505,v3_deberta_gpt4o_32shot,0.9,matched,He pulled his cloak tighter and wished for a moment that he had not shaved his head.,The man wrapped himself in hos cloak because of the blustering winds and bitter cold outside that evening. ,fiction,neutral,neutral,encoder,0.997752010822296,0,0.0
506,v3_deberta_gpt4o_32shot,0.9,matched,"The great attraction of the church is the splendid exterior, which is crowned by golden onion-shaped cupolas.","The outside of the church isn't much to look at, but the inside is intricately decorated.",travel,contradiction,contradiction,encoder,0.9990254640579224,0,0.0
507,v3_deberta_gpt4o_32shot,0.9,matched,"(For more information on BLM's senior executive performance plans, see app.",BLM's performance plans are secret.,government,contradiction,contradiction,encoder,0.9930143356323242,0,0.0
