idx,prompt,set,premise,hypothesis,genre,label_true,predicted_label,raw_response,prompt_tokens,completion_tokens,total_tokens,cost_usd
443,P3_few_shot,matched,"Behind the cathedral, croseover the Rue de la R??publique to the 15th-century Eglise Saint-Maclou, the richest example of Flam?­boy?­ant Gothic in the country.",Rue de la Republique is itself older than the Eglise Saint-Michel.,travel,neutral,neutral,neutral,163,1,164,0.0004175
444,P3_few_shot,matched,yeah i i think my favorite restaurant is always been the one closest  you know the closest as long as it's it meets the minimum criteria you know of good food,My favorite restaurants are always at least a hundred miles away from my house. ,telephone,contradiction,contradiction,contradiction,153,3,156,0.0004125
445,P3_few_shot,matched,yeah right uh-huh that's right yeah you you have to work on you really do,Yeah you have to work on that.,telephone,entailment,entailment,entailment,130,3,133,0.000355
446,P3_few_shot,matched,"For more than a year, Clinton's surrogates have been calling Starr an out-of-control prosecutor.",Even non Clinton supporters think Starr has gone too far.,slate,neutral,neutral,neutral,136,1,137,0.00035
447,P3_few_shot,matched,yeah maybe the maybe they'll bring their good schools with them  you know if the industry comes,"If the industry comes, they probably bring bad schools with them.",telephone,contradiction,contradiction,contradiction,136,3,139,0.00037
448,P3_few_shot,matched,"After being diagnosed with cancer, Carrey's Kaufman decides to do a show at Carnegie Hall.",Carrey's Kaufman eventually recovers from the cancer he was diagnosed with.,slate,neutral,contradiction,contradiction,140,3,143,0.00038
449,P3_few_shot,matched,"The purpose of the Self-Inspection process was to provide programs a means to verify, by reviewing a sample of cases, that their 1999 CSR data satisfies LSC's standards for accuracy.",Self-inspection process can provide programs the ability to verify their accuracy.,government,entailment,entailment,entailment,157,3,160,0.0004225
450,P3_few_shot,matched,they just didn't watch him on TV,They didn't watch him on TV.,telephone,entailment,entailment,entailment,119,3,122,0.0003275
451,P3_few_shot,matched,They were inferior.,"Substandard, they were.",slate,entailment,entailment,entailment,114,3,117,0.000315
452,P3_few_shot,matched,And there was me.,I wasn't present.,fiction,contradiction,contradiction,contradiction,113,3,116,0.0003125
453,P3_few_shot,matched,I thought working on Liddy's campaign would be better than working on Bob's.,"Turns out, I was wrong and wished I had worked on Bob's campaign.",slate,neutral,entailment,entailment,137,3,140,0.0003725
454,P3_few_shot,matched,"If you need to use the mail, it would be helpful if you sent your comments both in writing and on diskette (in Word or ASCII format).","We don't need more than one copy of your comments, either a diskette or writing will do.",government,contradiction,contradiction,contradiction,155,3,158,0.0004175
455,P3_few_shot,matched,We make simulacra out of mandrakes--like the manicurist in the barber shop.,We don't use mandrake in anything. ,fiction,contradiction,contradiction,contradiction,135,3,138,0.0003675
456,P3_few_shot,matched,GAO's prior work on best practices covers achieving the first knowledge point.,GAO studies the best practices for knowledge in finance.,government,neutral,neutral,neutral,130,1,131,0.000335
457,P3_few_shot,matched,Both professors soon realized that creating a new language was not an easy task.,Professors realized it was hard to make a new language based on Swedish.,fiction,neutral,neutral,neutral,134,1,135,0.000345
458,P3_few_shot,matched,"The Aegean has a short, wet spring when walking, hiking, and mountain biking are extremely enjoyable activities, because the weather is pleasant but not too hot.",Hiking during summer in the Aegean is not recommended because of the risk of overheating.,travel,neutral,neutral,neutral,155,1,156,0.0003975
459,P3_few_shot,matched,Chapter 1 provides general background information on emission control technologies.,Chapter 1 shows nothing important ,government,contradiction,contradiction,contradiction,123,3,126,0.0003375
460,P3_few_shot,matched,Czesiek had suitable experience in the matter.,The Czesiek had no experience in the matter.,fiction,contradiction,contradiction,contradiction,125,3,128,0.0003425
461,P3_few_shot,matched,"Horwitz makes us see that the pinched circumstances of their lives are not so different from the conditions of their ancestors, dirt-poor yeoman farmers who seldom saw, much less owned, a slave.",Their ancestors were poor farmers that never owned a slave and rarely even saw one.,slate,entailment,entailment,entailment,161,3,164,0.0004325
462,P3_few_shot,matched,"The sunlight, piercing through the branches, turned the auburn of her hair to quivering gold. ",The auburn of her hair drew many suitors to her.,fiction,neutral,neutral,neutral,138,1,139,0.000355
463,P3_few_shot,matched,"Attractively colorful ukiyo-e woodblock prints and scroll paintings can be found in antique stores, second-hand bookstores, and even temple markets.",Colorful woodblock prints and scroll paintings can be found in a variety of stores and markets. ,travel,entailment,entailment,entailment,153,3,156,0.0004125
464,P3_few_shot,matched,The Wall Street Journal Business Bulletin has a fact that dramatizes how profoundly well-off this country is--Americans throw out approximately 12 percent of the stuff they buy at the supermarket.,Americans just throw away 12 percent of what they buy at foreign supermarkets.,slate,neutral,contradiction,contradiction,156,3,159,0.00042
465,P3_few_shot,matched,It's absurd but I can't help it. Sir James nodded again.,"Sir James thinks it's absurd to feel this way, but can't shake the feeling.",fiction,neutral,neutral,neutral,133,1,134,0.0003425
466,P3_few_shot,matched,He reverted to his former point of view.,He had new views.,fiction,contradiction,contradiction,contradiction,118,3,121,0.000325
467,P3_few_shot,matched,The Palace of Jahangir is built around a square court with arches.,There is a court with arches in the Palace of Jahangir.,travel,entailment,entailment,entailment,133,3,136,0.0003625
468,P3_few_shot,matched,"At the time of publication, this document, along with other publications pertaining to information security, was available on NIST's Computer Security Resource Clearinghouse internet page at //csrc.nist.gov/publications.html.",The document and other security information was on NIST's webpage.,government,entailment,entailment,entailment,159,3,162,0.0004275
469,P3_few_shot,matched,Since his death it has been transformed into the Bob Marley Museum and carefully managed by the Marley family to protect the memory of his life.,The museum contains works from other members of the Marley family.,travel,neutral,neutral,neutral,143,1,144,0.0003675
470,P3_few_shot,matched,"Also, why Princess Di was like President  The public cared more about her empathy than about her actions.",They scared more about empathy than actions.,slate,entailment,entailment,entailment,133,3,136,0.0003625
471,P3_few_shot,matched,Brit  Now that would be a good debate!,They would debate well.,slate,entailment,neutral,neutral,119,1,120,0.0003075
472,P3_few_shot,matched,"I feel, though, that I should like to point out to you once more the risks you are running, especially if you pursue the course you indicate.",I do not think that you understand the risks you are taking.,fiction,entailment,neutral,neutral,148,1,149,0.00038
473,P3_few_shot,matched,"Founded by Alexander the Great on the Mediterranean coast in 322 b.c. , Alexandria was capital of Egypt during the Ptolemaic era.",Alexandria was founded more than 100 years after the great wars of the 5th century b.c.,travel,contradiction,entailment,entailment,155,3,158,0.0004175
474,P3_few_shot,matched,other side that's a good idea,Only after we finish the first side.,telephone,neutral,neutral,neutral,119,1,120,0.0003075
475,P3_few_shot,matched,Lydians and Persians,Lydians and Persians were friendly nations.,travel,neutral,neutral,neutral,121,1,122,0.0003125
