idx,hybrid,threshold,set,premise,hypothesis,genre,label_true,label_pred,source,enc_conf,tokens,cost_usd
532,v3_deberta_gpt4o_32shot,0.95,matched,That is exactly what our head coupon issuer Alan Greenspan did in 1987--and what I believe he would do again.,"This is what Greenspan did in 1987 and what I think he will do again, much to the detriment of the economy.",slate,neutral,neutral,encoder,0.9998076558113098,0,0.0
533,v3_deberta_gpt4o_32shot,0.95,matched,Kyoto's kabuki troupe performs in December and Osaka's in May.,Kyoto and Osaka have the only kabuki troupes there are.,travel,neutral,neutral,encoder,0.9950894713401794,0,0.0
534,v3_deberta_gpt4o_32shot,0.95,matched,"To see the desert at its best, go out at dawn and at sunset.",Go at noon to see the desert for the best view.,travel,contradiction,contradiction,encoder,0.999942660331726,0,0.0
535,v3_deberta_gpt4o_32shot,0.95,matched,"He looks so awfully tired and bored, and yet you feel that underneath he's just like steel, all keen 38 and flashing.",He looks disengaged and very worn out.,fiction,entailment,entailment,encoder,0.9785730242729188,0,0.0
536,v3_deberta_gpt4o_32shot,0.95,matched,"Massive tidal waves swept over Crete, and other parts of the Mediterranean, smashing buildings and drowning many thousands of people.",Thousands of people drowned when tidal waves swept the island.,travel,entailment,entailment,encoder,0.9973695278167723,0,0.0
537,v3_deberta_gpt4o_32shot,0.95,matched,"Should we invite these young wealthies back to our comparatively humble, small home?","Our home is small and humble, compared to that of wealthies. ",slate,entailment,entailment,encoder,0.9966093301773072,0,0.0
538,v3_deberta_gpt4o_32shot,0.95,matched,"She has believed that the sleeping draught she administered was perfectly harmless, but there is no doubt that for one terrible moment she must have feared that Mrs. Inglethorp's death lay at her door. ",She thought that the sleeping draught she took could cause no harm.,fiction,entailment,entailment,encoder,0.9982084035873412,0,0.0
539,v3_deberta_gpt4o_32shot,0.95,matched,that would be good what'd you say,Write down what you would say.,telephone,neutral,neutral,encoder,0.9959034323692322,0,0.0
540,v3_deberta_gpt4o_32shot,0.95,matched,Because the paper did not say that.,The paper did not explain that.,slate,entailment,neutral,api,0.8087795376777649,1600,0.0040075
541,v3_deberta_gpt4o_32shot,0.95,matched,"Through the opt-out approach, Texas attorneys contributed $1 million this year, doubling 2001 contributions.","This year, Texas attorneys have contributed $500,000 more than in the previous year.",government,entailment,entailment,encoder,0.9947624802589417,0,0.0
542,v3_deberta_gpt4o_32shot,0.95,matched,"Occasionally, he'd wince and apologise for any incoherence.",He would never apologize for his incoherent speech.,fiction,contradiction,contradiction,encoder,0.9999456405639648,0,0.0
543,v3_deberta_gpt4o_32shot,0.95,matched,Each working group met several times to develop recommendations for changes to the legal services delivery system.,Each working met more than once to discuss changes to the legal services delivery system.,government,entailment,entailment,encoder,0.9981502294540404,0,0.0
544,v3_deberta_gpt4o_32shot,0.95,matched,Rehnquist's conferences are no-nonsense.,The conferences were laced with humor and entertainment.,slate,contradiction,contradiction,encoder,0.998696744441986,0,0.0
545,v3_deberta_gpt4o_32shot,0.95,matched,"Aswan became a backwater following the decline of the Egyptian Empire, far removed from power bases at Alexandria and Cairo.",Aswan was no longer a power base for the Egyptian Empire.  ,travel,entailment,entailment,encoder,0.996523141860962,0,0.0
546,v3_deberta_gpt4o_32shot,0.95,matched,"But employers are still driving, and that's all that counts.","Employers have continued to operate motor vehicles, and that's all that matters.",slate,entailment,entailment,encoder,0.9980770349502563,0,0.0
547,v3_deberta_gpt4o_32shot,0.95,matched,The draft treaty was Tommy's bait.,Tommy took the bait of the treaty.,fiction,neutral,entailment,encoder,0.9947581887245178,0,0.0
548,v3_deberta_gpt4o_32shot,0.95,matched,"They were so sure of themselves that they took it for granted he had made a mistake.""",They simply assumed that he'd made a mistake.,fiction,entailment,entailment,encoder,0.9975647926330566,0,0.0
549,v3_deberta_gpt4o_32shot,0.95,matched,Extensive documentation of the IPM is available at //www.epa.gov/airmarkets/epa-ipm/index.html.,The documents are online.,government,entailment,entailment,encoder,0.9742422699928284,0,0.0
550,v3_deberta_gpt4o_32shot,0.95,matched,"The Chinese calendar was used to calculate the year of Japan's foundation by counting back the 1,260 years of the Chinese cosmological cycle.",The calculation of Japan's year of foundation was very exact.,travel,neutral,neutral,encoder,0.9996771812438964,0,0.0
551,v3_deberta_gpt4o_32shot,0.95,matched,"Most of France went enthusiastically into World War I, and came out of it victorious yet bled white.",Most of France felt patriotic and supportive of WWI.,travel,entailment,neutral,encoder,0.99234139919281,0,0.0
552,v3_deberta_gpt4o_32shot,0.95,matched,It might not stop them completely but it would slow them the first night.,They will be delayed. ,fiction,entailment,neutral,encoder,0.9830918908119202,0,0.0
553,v3_deberta_gpt4o_32shot,0.95,matched,One large multinational corporation uses atechnical facilitators- to support its initiatives.,No corporations use atechnical facilitators.,government,contradiction,contradiction,encoder,0.9999622106552124,0,0.0
554,v3_deberta_gpt4o_32shot,0.95,matched,"On the northern slopes of this rocky outcropping is the site of the ancient capital of the island, also called Thira, which dates from the third century b.c. (when the Aegean was under Ptolemaic rule).",The ancient capital has some of the most stunning architecture of the entire island.,travel,neutral,neutral,encoder,0.9998212456703186,0,0.0
555,v3_deberta_gpt4o_32shot,0.95,matched,Interpreters will be provided by APALRC.,"Interpreters will be distributed at an even male, female ratio.",government,neutral,neutral,encoder,0.9993019104003906,0,0.0
556,v3_deberta_gpt4o_32shot,0.95,matched,It shows clearly enough that my poor old friend had just found out she'd been made a fool of!,I was sorry for my friend's predicament.,fiction,neutral,neutral,encoder,0.995062291622162,0,0.0
557,v3_deberta_gpt4o_32shot,0.95,matched,"Pro-Microsoft analysts spin this as a heroic sacrifice, removing the lightning rod whose seemingly disingenuous testimony has ostensibly driven the DOJ to the verge of demanding the company's breakup.","Pro-Microsoft analysts say that was a sacrifice for the company, risking their future.",slate,neutral,neutral,encoder,0.9988425374031068,0,0.0
558,v3_deberta_gpt4o_32shot,0.95,matched,oh yeah well i play softball a couple of times a year it's they're getting ready to start up the the season again,They play softball a couple of times per year,telephone,entailment,entailment,encoder,0.9849742650985718,0,0.0
559,v3_deberta_gpt4o_32shot,0.95,matched,Two is enough for a secret.,A secret needs two people. ,fiction,entailment,neutral,api,0.840657114982605,1599,0.004005
560,v3_deberta_gpt4o_32shot,0.95,matched,in Asia yeah i spent,I've never been to Asia,telephone,contradiction,contradiction,encoder,0.9998793601989746,0,0.0
561,v3_deberta_gpt4o_32shot,0.95,matched,The importer pays duties that are required by law,The importer never pays taxes ,government,contradiction,contradiction,encoder,0.9996771812438964,0,0.0
562,v3_deberta_gpt4o_32shot,0.95,matched,and then you can add cocoa powder to it to make chocolate or after it's thickened i cook it for a good once it starts boiling i just i cook it for a good seven minutes,I add cocoa powder and boil it for seven minutes.,telephone,entailment,entailment,encoder,0.9951967597007751,0,0.0
563,v3_deberta_gpt4o_32shot,0.95,matched,"He unleashed a 16-day reign of terror that left 300 Madeirans dead, stocks of sugar destroyed, and the island plundered.",There was a terrible attack during a 16-day reign.,travel,entailment,entailment,encoder,0.997724950313568,0,0.0
564,v3_deberta_gpt4o_32shot,0.95,matched,"From 1998 through 2000, the federal government achieved surpluses, shifting from being a drain on net national saving to become a contributor to it.",Irresponsible spending led the government deeper into debt by the late 1990s.,government,contradiction,contradiction,encoder,0.9999195337295532,0,0.0
565,v3_deberta_gpt4o_32shot,0.95,matched,He and his associates weren't operating at the level of metaphor.,The associates were not at level at the metaphor.,slate,entailment,entailment,encoder,0.99666166305542,0,0.0
566,v3_deberta_gpt4o_32shot,0.95,matched,"For this report, we provide an overview of the major theories about why people save and describe various factors associated with the decline in personal saving.",People save because they would like to someday own an expensive boat.,government,neutral,neutral,encoder,0.9971975088119508,0,0.0
567,v3_deberta_gpt4o_32shot,0.95,matched,11 These departures permit them take advantage of the lower cost of living as well as to be reunited with their spouses and children.,The departures help them take advantage of the low cost of living in the south.,government,neutral,neutral,encoder,0.9997699856758118,0,0.0
568,v3_deberta_gpt4o_32shot,0.95,matched,um we tried that but we really weren't happy with it so he does that all himself now,"He does that all himself now, after we tried. ",telephone,entailment,entailment,encoder,0.9952014684677124,0,0.0
569,v3_deberta_gpt4o_32shot,0.95,matched,i know that i didn't much uh-huh oh,I didn't much.,telephone,entailment,entailment,encoder,0.9978055357933044,0,0.0
570,v3_deberta_gpt4o_32shot,0.95,matched,"Or, eligibility could be restricted to those who have already been pregnant, or at least sexually active; to those over age 13, or under age 21; or some combination thereof.","Eligibility is restricted to those over age 13, quite possibly.",slate,neutral,entailment,encoder,0.9973243474960328,0,0.0
571,v3_deberta_gpt4o_32shot,0.95,matched,"Others love to see it in the middle of the heaviest monsoon, its marble translucent, its image blurred in the rain-stippled water channels of its gardens.",None of the visitors like to see it during the monsoon.,travel,contradiction,contradiction,encoder,0.9999629259109496,0,0.0
572,v3_deberta_gpt4o_32shot,0.95,matched,"Anyway, thank you very much for trying to help us.",Thanks for all your help.,fiction,entailment,entailment,encoder,0.9848037958145142,0,0.0
573,v3_deberta_gpt4o_32shot,0.95,matched,you know it's easy to say well yeah let's let's put these old folks in a home but when i think i don't want to do that you know i don't want to be have my little home i always threaten my daughters i say well,I already have a nursing home picked out for my mother-in-law. ,telephone,neutral,neutral,api,0.913341224193573,1647,0.004125
574,v3_deberta_gpt4o_32shot,0.95,matched,and i'm pretty happy with it so far,I am content so far.,telephone,entailment,entailment,encoder,0.9968621730804444,0,0.0
575,v3_deberta_gpt4o_32shot,0.95,matched,"Because of limited resources, local legal services programs are forced to turn away tens of thousands of people with critical legal problems.","If the resources were there, it would be unthinkable for these programs to be turning so many people away.",government,neutral,neutral,encoder,0.9997043013572692,0,0.0
576,v3_deberta_gpt4o_32shot,0.95,matched,"To some critics, the mystery isn't, as Harris suggests, how women throughout history have exploited their sexual power over men, but how pimps like him have come away with the profit.",Harris suggests that it's a mystery how women have exploited men with their sexual power.,slate,entailment,entailment,encoder,0.9946742057800292,0,0.0
